AuthorID,Author,Date,Content,Attachments,Reactions
"492026929604460552","itzmanan","2020-11-01T00:32:41.7500000+05:30","Yep","",""
"492026929604460552","itzmanan","2020-11-01T00:32:48.9230000+05:30","WO oxymoron ke liye kiya","",""
"492026929604460552","itzmanan","2020-11-01T00:32:53.9460000+05:30","Navy gawaar hai na lekin","",""
"492026929604460552","itzmanan","2020-11-01T00:33:15.8880000+05:30","> WO oxymoron ke liye kiya
@Fatakdi Sender .......","",""
"755431590544408616","pushpa6454","2020-11-01T00:33:47.3170000+05:30","> @Fatakdi Sender .......
@Fatakdi Sender 😑","",""
"492026929604460552","itzmanan","2020-11-01T00:34:01.5440000+05:30","😂😂😂🤣🤣🤣","",""
"492026929604460552","itzmanan","2020-11-01T00:34:06.9030000+05:30","Yaad hai mereko tanishq","",""
"492026929604460552","itzmanan","2020-11-01T00:34:24.9000000+05:30","Bhaii public chat mai aisi baatein naa kro","",""
"492026929604460552","itzmanan","2020-11-01T00:34:27.3340000+05:30","Ohhhhhhhhhhhhhhhhhhhhhhhhh","",""
"492026929604460552","itzmanan","2020-11-01T00:34:33.1180000+05:30","That was gooooddddddd","",""
"611562834614026261","akshaj0706","2020-11-01T00:34:39.1230000+05:30","💯🔥","",""
"492026929604460552","itzmanan","2020-11-01T00:34:39.1820000+05:30","https://tenor.com/view/supa-hot-fire-gif-4972452","",""
"594440218044661760","arn4v9056","2020-11-01T00:34:48.4110000+05:30","@हिप्पो गांड timing hai bhai teri bhi🤣 🤣 🔥 🔥","",""
"448726198789603328","en1gma07","2020-11-01T00:35:08.2040000+05:30","https://tenor.com/view/phir-hera-pheri-theek-hai-bhai-mai-chatla-hoon-mai-chalta-hu-thik-hai-bhai-gif-17625272","",""
"448726198789603328","en1gma07","2020-11-01T00:35:17.2720000+05:30","Bye Gn","",""
"594440218044661760","arn4v9056","2020-11-01T00:35:28.3470000+05:30","https://tenor.com/view/chala-ja-chala-ja-bsd-k-bsdk-chaleja-funnybawa-gif-18701954","",""
"492026929604460552","itzmanan","2020-11-01T00:35:36.3750000+05:30","Nhi nhi","",""
"492026929604460552","itzmanan","2020-11-01T00:35:41.5550000+05:30","TO mai HCV de dunga","","😂 (2)"
"611562834614026261","akshaj0706","2020-11-01T00:35:42.3730000+05:30","🤣🤣🤣🤣🤣🤣","",""
"755431590544408616","pushpa6454","2020-11-01T00:35:48.2170000+05:30","😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T00:35:57.2500000+05:30","Yaa fir koi aur kitaab","",""
"492026929604460552","itzmanan","2020-11-01T00:36:23.0620000+05:30","Tanishq saale apna naam ""mai nhi sunaa"" rakhde","","💯 (2),🔥 (1),csk (6),dc (1),srh (1),mi (1),rcb (3),kxip (2),rr (1),kkr (1)"
"755431590544408616","pushpa6454","2020-11-01T00:36:55.8460000+05:30","> Tanishq saale apna naam ""mai nhi sunaa"" rakhde
@Fatakdi Sender 🌝","",""
"594440218044661760","arn4v9056","2020-11-01T00:37:04.0860000+05:30","😏","",""
"492026929604460552","itzmanan","2020-11-01T00:37:38.7840000+05:30","@पनौती राजा Join","",""
"611562834614026261","akshaj0706","2020-11-01T00:37:49.6330000+05:30","Abhi jo hua na","",""
"448726198789603328","en1gma07","2020-11-01T00:37:54.4980000+05:30","Abe mai ab ja rha youtube dekhne😂","",""
"611562834614026261","akshaj0706","2020-11-01T00:37:55.2780000+05:30","@पनौती राजा sunke marr jaata","",""
"594440218044661760","arn4v9056","2020-11-01T00:38:06.1730000+05:30","@पनौती राजा offline hai status uska","",""
"492026929604460552","itzmanan","2020-11-01T00:38:11.6130000+05:30","> Abe mai ab ja rha youtube dekhne😂
@पनौती राजा 👌","",""
"594440218044661760","arn4v9056","2020-11-01T00:38:33.3130000+05:30","> Abe mai ab ja rha youtube dekhne😂
@पनौती राजा Kya yaar aana","",""
"448726198789603328","en1gma07","2020-11-01T00:38:40.0990000+05:30","5 min aur bas","",""
"448726198789603328","en1gma07","2020-11-01T00:39:00.2930000+05:30","WAAH YE KYA HO RHA😂","","😂 (1)"
"611562834614026261","akshaj0706","2020-11-01T00:39:06.1780000+05:30","😂😂😂","",""
"594440218044661760","arn4v9056","2020-11-01T00:39:12.1030000+05:30","> WAAH YE KYA HO RHA😂
@पनौती राजा Yeh toh kam hai gavar","",""
"755431590544408616","pushpa6454","2020-11-01T00:40:05.6730000+05:30","🔥🔥🔥","",""
"755431590544408616","pushpa6454","2020-11-01T00:40:15.5340000+05:30","Jal ab","",""
"594440218044661760","arn4v9056","2020-11-01T00:40:16.3070000+05:30","Kya hua ?😂","",""
"492026929604460552","itzmanan","2020-11-01T00:40:27.7000000+05:30","Hehehe yeaahhh boiii","",""
"492026929604460552","itzmanan","2020-11-01T00:40:33.8850000+05:30","-play yeah boi","",""
"492026929604460552","itzmanan","2020-11-01T00:40:39.1110000+05:30","Aree chutiya","",""
"492026929604460552","itzmanan","2020-11-01T00:40:40.9300000+05:30","-pause","","⏸ (1)"
"448726198789603328","en1gma07","2020-11-01T00:40:44.1080000+05:30","Oh bhai","",""
"492026929604460552","itzmanan","2020-11-01T00:40:48.4020000+05:30","-play yeah boyy meme","",""
"234395307759108106","Groovy#7254","2020-11-01T00:40:49.3200000+05:30","","",""
"448726198789603328","en1gma07","2020-11-01T00:40:50.9110000+05:30","Ye toxicity nhi chalegi yaha","",""
"492026929604460552","itzmanan","2020-11-01T00:40:52.8570000+05:30","-skip","","👌 (1)"
"492026929604460552","itzmanan","2020-11-01T00:40:55.2310000+05:30","-play","","👌 (1)"
"755431590544408616","pushpa6454","2020-11-01T00:40:55.9210000+05:30","Kya tha yeh","",""
"492026929604460552","itzmanan","2020-11-01T00:40:59.9870000+05:30","Hahahahaaaaaa","",""
"492026929604460552","itzmanan","2020-11-01T00:41:13.6500000+05:30","😂😂😂","",""
"755431590544408616","pushpa6454","2020-11-01T00:41:13.8180000+05:30","😂😂","",""
"448726198789603328","en1gma07","2020-11-01T00:41:17.9260000+05:30","-play hold up wait a minute","",""
"492026929604460552","itzmanan","2020-11-01T00:41:41.3670000+05:30","-play are you comedy me","",""
"234395307759108106","Groovy#7254","2020-11-01T00:41:42.3740000+05:30","","",""
"492026929604460552","itzmanan","2020-11-01T00:41:43.0100000+05:30","-skip","","👌 (1)"
"492026929604460552","itzmanan","2020-11-01T00:41:56.1050000+05:30","🤣🤣🤣🤣🤣🤣","",""
"755431590544408616","pushpa6454","2020-11-01T00:42:01.2450000+05:30","Abe chutiya 😂","",""
"755431590544408616","pushpa6454","2020-11-01T00:42:19.0680000+05:30","Nhi","",""
"594440218044661760","arn4v9056","2020-11-01T00:42:27.6040000+05:30","Bhai aaj sabko bakar ke mood mai h bhai","","😂 (3),👍 (1)"
"755431590544408616","pushpa6454","2020-11-01T00:42:28.5490000+05:30","Mat dunga","",""
"492026929604460552","itzmanan","2020-11-01T00:42:41.6170000+05:30","-leave","","👋 (1)"
"594440218044661760","arn4v9056","2020-11-01T00:42:59.7650000+05:30","https://tenor.com/view/tarak-mehta-gif-18174742","","😂 (1)"
"557823821156188161","navy.","2020-11-01T00:43:11.4980000+05:30","https://media.tenor.com/images/29fe7a7fb132eea5bacac89f99c04a58/tenor.gif","","😂 (1)"
"492026929604460552","itzmanan","2020-11-01T00:43:50.5400000+05:30","🤣🤣🤣🤣🤣🤣🤣","",""
"448726198789603328","en1gma07","2020-11-01T00:44:10.5110000+05:30","Chalo be mai ja rha ab","",""
"448726198789603328","en1gma07","2020-11-01T00:44:16.0470000+05:30","Merko ab OBC banana","","🤣 (2)"
"557823821156188161","navy.","2020-11-01T00:44:17.9310000+05:30","https://media.tenor.com/images/860e51c78b241253cde63396b1fecd63/tenor.gif","",""
"492026929604460552","itzmanan","2020-11-01T00:44:20.5690000+05:30","https://tenor.com/view/jethalal-taarakmehta-babita-bhide-bapuji-gif-15057663","",""
"448726198789603328","en1gma07","2020-11-01T00:44:38.6080000+05:30","Pehle SC bana diya na😂","",""
"448726198789603328","en1gma07","2020-11-01T00:44:51.4200000+05:30","Chalo bye gn","",""
"492026929604460552","itzmanan","2020-11-01T00:44:52.4370000+05:30","https://tenor.com/view/kuch-bhi-arnab-angry-hindi-gif-15180961","",""
"492026929604460552","itzmanan","2020-11-01T00:45:20.4390000+05:30","Bhaiii mai bahut serious SC hu","",""
"492026929604460552","itzmanan","2020-11-01T00:45:24.3260000+05:30","Mera ek cousin hai","",""
"492026929604460552","itzmanan","2020-11-01T00:45:30.3890000+05:30","Wo mazaak waala SC hai","",""
"611562834614026261","akshaj0706","2020-11-01T00:45:33.1540000+05:30","😂😂😂😂😂😂😂","",""
"611562834614026261","akshaj0706","2020-11-01T00:46:16.3620000+05:30","😂😂😂😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T00:46:17.8150000+05:30","Abeee chhodo bhai","",""
"492026929604460552","itzmanan","2020-11-01T00:46:20.8160000+05:30","Gawaar log","",""
"492026929604460552","itzmanan","2020-11-01T00:46:23.3870000+05:30","Naa naa","",""
"492026929604460552","itzmanan","2020-11-01T00:46:27.7550000+05:30","Me only minority","",""
"492026929604460552","itzmanan","2020-11-01T00:46:46.0180000+05:30","https://tenor.com/view/gazab-bezzati-hai-yaar-panchayat-amazon-prime-video-insult-bezzati-gif-17650764","",""
"611562834614026261","akshaj0706","2020-11-01T00:46:52.2240000+05:30","🤣🤣🤣🤣🤣🤣🤣","",""
"594440218044661760","arn4v9056","2020-11-01T00:46:54.5320000+05:30","Abe navy abhi jo kiya haina uske baad yeh bahut kam hai😂 😂","",""
"448726198789603328","en1gma07","2020-11-01T00:46:56.3600000+05:30","Ha bhai clear kardu, mai bas minority hu, general hi hu😂","",""
"492026929604460552","itzmanan","2020-11-01T00:47:07.3550000+05:30","""TUm sab bigad gye ho yaar.""","",""
"611562834614026261","akshaj0706","2020-11-01T00:47:22.4240000+05:30","😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T00:47:24.3810000+05:30","> Ha bhai clear kardu, mai bas minority hu, general hi hu😂
@पनौती राजा Jainy bro👊","",""
"492026929604460552","itzmanan","2020-11-01T00:49:41.0590000+05:30","https://tenor.com/view/supa-hotfire-ooooh-rap-battle-jump-crowd-surf-gif-4557024","",""
"492026929604460552","itzmanan","2020-11-01T00:49:46.4750000+05:30","https://tenor.com/view/supa-hot-fire-gif-4972452","",""
"611562834614026261","akshaj0706","2020-11-01T00:49:47.2200000+05:30","@हिप्पो गांड","",""
"611562834614026261","akshaj0706","2020-11-01T00:49:50.9170000+05:30","Navy kuch bta rha","",""
"492026929604460552","itzmanan","2020-11-01T00:49:53.0570000+05:30","https://tenor.com/view/supa-hot-fire-gif-4972452","",""
"492026929604460552","itzmanan","2020-11-01T00:49:57.7850000+05:30","https://tenor.com/view/supa-hotfire-ooooh-rap-battle-jump-crowd-surf-gif-4557024","",""
"611562834614026261","akshaj0706","2020-11-01T00:50:00.0330000+05:30","https://media.tenor.com/images/cf0636083eaf16ad3d2cf8be6b78669c/tenor.gif","",""
"611562834614026261","akshaj0706","2020-11-01T00:50:20.7450000+05:30","https://media.tenor.com/images/02e881320969bec87e3544030b191244/tenor.gif","",""
"492026929604460552","itzmanan","2020-11-01T00:50:26.9080000+05:30","https://tenor.com/view/victoria-grayson-iam-going-to-destroy-you-gif-5193397","",""
"492026929604460552","itzmanan","2020-11-01T00:50:31.4870000+05:30","Navy to tran","",""
"594440218044661760","arn4v9056","2020-11-01T00:50:52.7650000+05:30","Navy🤣 🤣","",""
"492026929604460552","itzmanan","2020-11-01T00:51:18.7140000+05:30","🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣","",""
"492026929604460552","itzmanan","2020-11-01T00:51:22.3650000+05:30","Baaapreeeeeeeeee","",""
"492026929604460552","itzmanan","2020-11-01T00:51:27.6400000+05:30","Bawaaseer*10000","",""
"611562834614026261","akshaj0706","2020-11-01T00:51:42.5830000+05:30","https://media.tenor.com/images/968f1a08676a46d9e4a81eb24587073b/tenor.gif","",""
"492026929604460552","itzmanan","2020-11-01T00:51:48.2550000+05:30","Le tanishq:
Tu kr kya rha hai Chunilal","",""
"492026929604460552","itzmanan","2020-11-01T00:52:07.3340000+05:30","Mereko bhi yaad nhi aa rha kaaha ka hai","",""
"492026929604460552","itzmanan","2020-11-01T00:52:13.2330000+05:30","HAaaaaaaaaa","",""
"492026929604460552","itzmanan","2020-11-01T00:52:21.0420000+05:30","Mai to khaana pachaa rha hu","",""
"492026929604460552","itzmanan","2020-11-01T00:52:46.4700000+05:30","Tanishq getting inspired by mudit","",""
"492026929604460552","itzmanan","2020-11-01T00:52:55.7300000+05:30","Bhai mai jaa rha hu","",""
"492026929604460552","itzmanan","2020-11-01T00:53:07.6720000+05:30","To mudit bhi to wahi krta na","",""
"611562834614026261","akshaj0706","2020-11-01T00:53:08.9640000+05:30","@पनौती राजा","",""
"611562834614026261","akshaj0706","2020-11-01T00:53:18.0820000+05:30","Ek second jaldi aa","",""
"492026929604460552","itzmanan","2020-11-01T00:53:19.1230000+05:30","Nhi move nhi kr skta","",""
"492026929604460552","itzmanan","2020-11-01T00:53:36.9780000+05:30","https://tenor.com/view/toh-kar-na-kejriwal-kejriwal-memes-kero-fir-gif-17327004","",""
"492026929604460552","itzmanan","2020-11-01T00:53:39.0750000+05:30","Jaana*","",""
"492026929604460552","itzmanan","2020-11-01T00:53:56.6900000+05:30","https://tenor.com/view/supa-hotfire-ooooh-rap-battle-jump-crowd-surf-gif-4557024","",""
"492026929604460552","itzmanan","2020-11-01T00:54:45.6060000+05:30","Mai abhi jaise na","",""
"492026929604460552","itzmanan","2020-11-01T00:54:52.5380000+05:30","Darwaza khat khataa ke bhaag jaate","",""
"492026929604460552","itzmanan","2020-11-01T00:54:55.6480000+05:30","Wahi krne jaara","",""
"492026929604460552","itzmanan","2020-11-01T00:54:58.4320000+05:30","In 3 2 1","",""
"492026929604460552","itzmanan","2020-11-01T00:55:03.7300000+05:30","-leave","","👋 (1)"
"611562834614026261","akshaj0706","2020-11-01T00:55:10.2470000+05:30","🤣🤣🤣🤣🤣🤣🤣🤣","",""
"492026929604460552","itzmanan","2020-11-01T00:55:13.9830000+05:30","🤣🤣🤣🤣🤣🤣🤣🤣🤣","",""
"611562834614026261","akshaj0706","2020-11-01T00:55:17.8230000+05:30","OP!!!!!!!","",""
"611562834614026261","akshaj0706","2020-11-01T00:55:20.3630000+05:30","🔥🔥🔥🔥🔥🔥","",""
"594440218044661760","arn4v9056","2020-11-01T00:55:26.2550000+05:30","😂 🔥","",""
"611562834614026261","akshaj0706","2020-11-01T00:55:42.9180000+05:30","-leave","","👋 (1)"
"448726198789603328","en1gma07","2020-11-01T00:55:45.5390000+05:30","> Ek second jaldi aa
@Komda Al Habibi bol","",""
"594440218044661760","arn4v9056","2020-11-01T00:55:49.5310000+05:30","🤣","",""
"492026929604460552","itzmanan","2020-11-01T00:55:58.7060000+05:30","Bhaii mudit idhar aa na","",""
"456226577798135808","Deleted User","2020-11-01T00:56:09.0020000+05:30","Thamx @पनौती राजा for the private room","",""
"594440218044661760","arn4v9056","2020-11-01T00:56:09.2500000+05:30","https://tenor.com/view/jethalal-taarakmehta-babita-bhide-bapuji-gif-15057663","",""
"594440218044661760","arn4v9056","2020-11-01T00:56:12.6670000+05:30","Mudit be like","",""
"611562834614026261","akshaj0706","2020-11-01T00:56:23.6350000+05:30","😂😂😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T00:56:23.7360000+05:30","Sanchit bro!!!!!!!!!!!","",""
"492026929604460552","itzmanan","2020-11-01T00:56:25.8860000+05:30","What is this","",""
"492026929604460552","itzmanan","2020-11-01T00:56:33.6910000+05:30","Private room with mudit?!?!?!?!?!???????????","","🤣 (2)"
"611562834614026261","akshaj0706","2020-11-01T00:56:41.0990000+05:30","🤣🤣🤣🤣🤣🤣","",""
"456226577798135808","Deleted User","2020-11-01T00:57:12.2090000+05:30","@पनौती राजा haa pehle ye krlo","",""
"611562834614026261","akshaj0706","2020-11-01T00:57:17.7490000+05:30","😂😂😂😂","",""
"448726198789603328","en1gma07","2020-11-01T00:57:27.0790000+05:30","Abe navy maine terko transfer kar diya tha😂","",""
"448726198789603328","en1gma07","2020-11-01T00:58:22.2370000+05:30","Abe rehne do","",""
"448726198789603328","en1gma07","2020-11-01T00:58:42.7420000+05:30","Tumlog ko udhar bhej du😂","",""
"594440218044661760","arn4v9056","2020-11-01T00:58:52.2120000+05:30","Bhai sanchit ko nikalo🤣","","💯 (4)"
"448726198789603328","en1gma07","2020-11-01T00:59:33.3820000+05:30","> Tumlog ko udhar bhej du😂
@पनौती राजा .","",""
"492026929604460552","itzmanan","2020-11-01T00:59:50.1730000+05:30","Nhi nhi PUBG ki lobby","",""
"492026929604460552","itzmanan","2020-11-01T00:59:56.9040000+05:30","Merko leader banaa awaaz nhi aa rhi","",""
"448726198789603328","en1gma07","2020-11-01T01:00:09.8770000+05:30","Akshaj ko bhej diya","","👍 (3)"
"448726198789603328","en1gma07","2020-11-01T01:00:11.9960000+05:30","😂","",""
"594440218044661760","arn4v9056","2020-11-01T01:00:14.8910000+05:30","Emotes ka hoga joy wala","",""
"456226577798135808","Deleted User","2020-11-01T01:00:56.9030000+05:30","-leave","","👋 (1)"
"492026929604460552","itzmanan","2020-11-01T01:00:59.8410000+05:30","Lets FUGGGG","",""
"492026929604460552","itzmanan","2020-11-01T01:01:08.7880000+05:30","Yep","",""
"594440218044661760","arn4v9056","2020-11-01T01:01:10.7310000+05:30","Ha","",""
"492026929604460552","itzmanan","2020-11-01T01:01:10.8880000+05:30","Aa rhi","",""
"448726198789603328","en1gma07","2020-11-01T01:01:13.8110000+05:30","😂","",""
"594440218044661760","arn4v9056","2020-11-01T01:01:21.5990000+05:30","@Komda Al Habibi  kata","",""
"492026929604460552","itzmanan","2020-11-01T01:01:55.6590000+05:30","Kiska padh rha hai ye?","",""
"594440218044661760","arn4v9056","2020-11-01T01:01:59.5800000+05:30","https://tenor.com/view/definitely-a-dangerous-situation-ryan-when-nature-calls-this-is-risky-this-is-dangerous-gif-18832878","","🔥 (2),😂 (1)"
"492026929604460552","itzmanan","2020-11-01T01:02:25.8080000+05:30","Naaaaaaaaaaaaaaaaaaaaaa","",""
"492026929604460552","itzmanan","2020-11-01T01:02:29.6910000+05:30","Mere pass nhi haiiiii","",""
"448726198789603328","en1gma07","2020-11-01T01:02:31.3810000+05:30","Na bhai","",""
"492026929604460552","itzmanan","2020-11-01T01:02:33.1650000+05:30","Skribbl!!!!!!!!!","",""
"594440218044661760","arn4v9056","2020-11-01T01:02:39.0090000+05:30","Mai 1 game aake nikal jaunga😂","",""
"456226577798135808","Deleted User","2020-11-01T01:02:41.8950000+05:30","> Mere pass nhi haiiiii
@Fatakdi Sender among us to hoga na","",""
"492026929604460552","itzmanan","2020-11-01T01:02:48.9510000+05:30","PC","",""
"492026929604460552","itzmanan","2020-11-01T01:02:51.5560000+05:30","Yep","",""
"492026929604460552","itzmanan","2020-11-01T01:02:54.2010000+05:30","Nhi","",""
"594440218044661760","arn4v9056","2020-11-01T01:02:58.1310000+05:30","🤣","",""
"492026929604460552","itzmanan","2020-11-01T01:03:06.2820000+05:30","Laptop hai lekin use kr rhi","",""
"456226577798135808","Deleted User","2020-11-01T01:03:14.7330000+05:30","Too phone laaale","",""
"492026929604460552","itzmanan","2020-11-01T01:03:14.9980000+05:30","Abeee tanishq be😂😂😂😂😂😂","",""
"594440218044661760","arn4v9056","2020-11-01T01:03:24.9390000+05:30","Majak tha bhai mujhe toh ro dena chahiye navy jo bola tha🤣 🤣","",""
"492026929604460552","itzmanan","2020-11-01T01:03:37.9410000+05:30","Mereko dikkat nhi ho rhi tu gussa ho rha😂😂😂😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T01:03:45.2880000+05:30","Kaise karu be","",""
"492026929604460552","itzmanan","2020-11-01T01:03:58.3480000+05:30","Abe mic on kiya to dekh","",""
"456226577798135808","Deleted User","2020-11-01T01:04:02.7650000+05:30","> Kaise karu be
@Fatakdi Sender sit and do","",""
"492026929604460552","itzmanan","2020-11-01T01:04:06.8220000+05:30","PC mummy ke kamre ke just baaju mai hai","",""
"492026929604460552","itzmanan","2020-11-01T01:04:17.0570000+05:30","Mic ke liye earphones hataaunga","",""
"492026929604460552","itzmanan","2020-11-01T01:04:23.1200000+05:30","Fir speaker pe aane lagega","",""
"492026929604460552","itzmanan","2020-11-01T01:04:27.4410000+05:30","Aur mai bol bhi nhi paaunga","",""
"492026929604460552","itzmanan","2020-11-01T01:04:36.6730000+05:30","Areeee nhiiiiiiiiii navy","","😂 (2)"
"492026929604460552","itzmanan","2020-11-01T01:04:39.3150000+05:30","Yaaarrrr","",""
"492026929604460552","itzmanan","2020-11-01T01:04:43.7020000+05:30","Mereko bolne ka mann kr rha","",""
"492026929604460552","itzmanan","2020-11-01T01:04:47.7080000+05:30","Lekin saadhan nhi hai","",""
"492026929604460552","itzmanan","2020-11-01T01:05:03.4900000+05:30","Sed life","",""
"492026929604460552","itzmanan","2020-11-01T01:05:05.8420000+05:30","Abeeeeeeeeeeeeeee","",""
"492026929604460552","itzmanan","2020-11-01T01:05:09.5480000+05:30","SHyd tab charged hai","",""
"492026929604460552","itzmanan","2020-11-01T01:05:11.0890000+05:30","RUkoooooo","",""
"492026929604460552","itzmanan","2020-11-01T01:05:44.4330000+05:30","Hai!!!!!!","",""
"492026929604460552","itzmanan","2020-11-01T01:05:49.2250000+05:30","Ek min mai aa rha tab se","",""
"492026929604460552","itzmanan","2020-11-01T01:06:06.6200000+05:30","Akshaj fir maarne lagta","",""
"456226577798135808","Deleted User","2020-11-01T01:06:11.7870000+05:30","Code : TVKIJF @BoBSy the KiNG","",""
"492026929604460552","itzmanan","2020-11-01T01:06:24.8450000+05:30","Bhaiii nhi ho paayega","",""
"492026929604460552","itzmanan","2020-11-01T01:06:28.4160000+05:30","Lag*1000000","",""
"448726198789603328","en1gma07","2020-11-01T01:06:29.9160000+05:30","Mai ek game pc se khelunga but without voice","",""
"456226577798135808","Deleted User","2020-11-01T01:06:37.9800000+05:30","> Bhaiii nhi ho paayega
@Fatakdi Sender among us ki baat kar rhe","","💯 (1)"
"594440218044661760","arn4v9056","2020-11-01T01:06:45.0670000+05:30","> Mai ek game pc se khelunga but without voice
@पनौती राजा Same","",""
"557823821156188161","navy.","2020-11-01T01:06:48.3040000+05:30","@Fatakdi Sender
https://media.tenor.com/images/ac9d238b4393abee8cc988fc0a09c8a8/tenor.gif","","😂 (3)"
"611562834614026261","akshaj0706","2020-11-01T01:06:56.5120000+05:30","😂😂😂😂","",""
"492026929604460552","itzmanan","2020-11-01T01:06:59.8540000+05:30","Abba so rhe hai","",""
"594440218044661760","arn4v9056","2020-11-01T01:07:03.6420000+05:30","Nm","",""
"448726198789603328","en1gma07","2020-11-01T01:07:11.5000000+05:30","😂","",""
"594440218044661760","arn4v9056","2020-11-01T01:07:11.9750000+05:30","C","",""
"492026929604460552","itzmanan","2020-11-01T01:07:12.2910000+05:30","Sir mai mic khareed ke la rha","",""
"492026929604460552","itzmanan","2020-11-01T01:07:13.8330000+05:30","Ek min","",""
"456226577798135808","Deleted User","2020-11-01T01:07:19.4620000+05:30","YM but NM","",""
"492026929604460552","itzmanan","2020-11-01T01:07:37.7570000+05:30","D","",""
"492026929604460552","itzmanan","2020-11-01T01:07:53.9490000+05:30","Abhi mai bataa rha","",""
"492026929604460552","itzmanan","2020-11-01T01:08:00.2020000+05:30","Sir NM D P sab karaate","",""
"492026929604460552","itzmanan","2020-11-01T01:08:05.3780000+05:30","Abhi kuch din baad bolenge","",""
"492026929604460552","itzmanan","2020-11-01T01:08:13.4480000+05:30","To guyss spam krdo F in the chat","",""
"456226577798135808","Deleted User","2020-11-01T01:08:18.9730000+05:30","F","",""
"456226577798135808","Deleted User","2020-11-01T01:08:19.8130000+05:30","U","",""
"456226577798135808","Deleted User","2020-11-01T01:08:20.8190000+05:30","C","",""
"456226577798135808","Deleted User","2020-11-01T01:08:21.8240000+05:30","K","",""
"492026929604460552","itzmanan","2020-11-01T01:08:33.7600000+05:30","AKshaj!!!!!!!!!","",""
"492026929604460552","itzmanan","2020-11-01T01:08:38.0240000+05:30","Code muh se sunn loge","","🔥 (1)"
"456226577798135808","Deleted User","2020-11-01T01:08:42.2230000+05:30","@everyone bana h bhaiii","",""
"492026929604460552","itzmanan","2020-11-01T01:08:44.7150000+05:30","👌👌👌👌👌👌👌","",""
"456226577798135808","Deleted User","2020-11-01T01:08:50.9110000+05:30","Aaaonaaa","",""
"492026929604460552","itzmanan","2020-11-01T01:08:51.6720000+05:30","Muh se sunn loge?!?!?!?!?!","",""
"456226577798135808","Deleted User","2020-11-01T01:09:02.3700000+05:30","Neta log h bhai ye sab","",""
"492026929604460552","itzmanan","2020-11-01T01:09:08.3070000+05:30","https://tenor.com/view/sparticle-mystery-secrets-beyond-science-secrets-science-gif-17633103","",""
"492026929604460552","itzmanan","2020-11-01T01:09:23.9690000+05:30","F for Respect😂😂😂😂😂","",""
"456226577798135808","Deleted User","2020-11-01T01:09:59.1020000+05:30","https://tenor.com/view/pedro-monkey-puppet-meme-awkward-gif-15268759","",""
"594440218044661760","arn4v9056","2020-11-01T01:10:26.3880000+05:30","Nnwigf","",""
"492026929604460552","itzmanan","2020-11-01T01:24:00.6360000+05:30","Kon tha impostor ?","",""
"448726198789603328","en1gma07","2020-11-01T01:25:26.5920000+05:30","Navt","",""
"448726198789603328","en1gma07","2020-11-01T01:25:28.0470000+05:30","navy","",""
"448726198789603328","en1gma07","2020-11-01T01:25:33.9430000+05:30","Mai ja rha bye gn","",""
"448726198789603328","en1gma07","2020-11-01T01:25:59.0820000+05:30","Abe nhi be tanishq dekh liya tha tujhe body ke upar, tanishq khud hi back off kar deta hai","",""
"448726198789603328","en1gma07","2020-11-01T01:26:37.8030000+05:30","Chalo bye","",""
"492026929604460552","itzmanan","2020-11-01T01:48:31.9700000+05:30","Ji","",""
"492026929604460552","itzmanan","2020-11-01T01:48:39.5440000+05:30","Nhi nhi gaane sunn rha tha","",""
"492026929604460552","itzmanan","2020-11-01T01:48:42.7590000+05:30","Abhi wapas aaya","",""
"456226577798135808","Deleted User","2020-11-01T01:48:50.8640000+05:30","Are mori maya","",""
"492026929604460552","itzmanan","2020-11-01T01:48:52.6860000+05:30","JioSaavn","",""
"492026929604460552","itzmanan","2020-11-01T01:49:11.1730000+05:30","AIsa kuch immediate nhi socha hai","",""
"492026929604460552","itzmanan","2020-11-01T01:49:46.5590000+05:30","-play some songs","",""
"492026929604460552","itzmanan","2020-11-01T01:49:51.1670000+05:30","Ye kya hai","",""
"492026929604460552","itzmanan","2020-11-01T01:49:53.5960000+05:30","-pause","","⏸ (1)"
"492026929604460552","itzmanan","2020-11-01T01:50:21.8830000+05:30","Manan hi hai?!?!?!?!?!?","",""
"456226577798135808","Deleted User","2020-11-01T01:50:33.0330000+05:30","> Manan hi hai?!?!?!?!?!?
@Fatakdi Sender nahi h","",""
"492026929604460552","itzmanan","2020-11-01T01:51:00.5640000+05:30","-play lord of rings patrik pietchsmann","",""
"234395307759108106","Groovy#7254","2020-11-01T01:51:01.6240000+05:30","","",""
"492026929604460552","itzmanan","2020-11-01T01:51:07.5840000+05:30","-play","","👌 (1)"
"456226577798135808","Deleted User","2020-11-01T01:51:09.3060000+05:30","Dialysis h na","",""
"492026929604460552","itzmanan","2020-11-01T01:51:13.2790000+05:30","-skip","","👌 (1)"
"456226577798135808","Deleted User","2020-11-01T01:51:21.5240000+05:30","-play dumb ways to die","",""
"234395307759108106","Groovy#7254","2020-11-01T01:51:22.4850000+05:30","","",""
